label,filepath,index
K,media/emnist_10000/07264.png,train
6,media/emnist_10000/07265.png,train
A,media/emnist_10000/07266.png,test
6,media/emnist_10000/07267.png,train
O,media/emnist_10000/07268.png,train
7,media/emnist_10000/07269.png,train
C,media/emnist_10000/07270.png,train
b,media/emnist_10000/07271.png,test
E,media/emnist_10000/07272.png,train
W,media/emnist_10000/07273.png,train
7,media/emnist_10000/07274.png,train
A,media/emnist_10000/07275.png,test
4,media/emnist_10000/07276.png,train
G,media/emnist_10000/07277.png,train
5,media/emnist_10000/07278.png,test
4,media/emnist_10000/07279.png,train
4,media/emnist_10000/07280.png,train
t,media/emnist_10000/07281.png,train
T,media/emnist_10000/07282.png,train
I,media/emnist_10000/07283.png,train
X,media/emnist_10000/07284.png,train
g,media/emnist_10000/07285.png,train
M,media/emnist_10000/07286.png,train
g,media/emnist_10000/07287.png,train
r,media/emnist_10000/07288.png,train
g,media/emnist_10000/07289.png,train
q,media/emnist_10000/07290.png,train
C,media/emnist_10000/07291.png,train
4,media/emnist_10000/07292.png,test
B,media/emnist_10000/07293.png,test
d,media/emnist_10000/07294.png,train
1,media/emnist_10000/07295.png,train
6,media/emnist_10000/07296.png,train
9,media/emnist_10000/07297.png,train
M,media/emnist_10000/07298.png,train
M,media/emnist_10000/07299.png,train
f,media/emnist_10000/07300.png,train
r,media/emnist_10000/07301.png,train
7,media/emnist_10000/07302.png,train
P,media/emnist_10000/07303.png,train
Y,media/emnist_10000/07304.png,test
Z,media/emnist_10000/07305.png,train
C,media/emnist_10000/07306.png,train
L,media/emnist_10000/07307.png,test
d,media/emnist_10000/07308.png,train
F,media/emnist_10000/07309.png,train
L,media/emnist_10000/07310.png,train
F,media/emnist_10000/07311.png,train
G,media/emnist_10000/07312.png,test
K,media/emnist_10000/07313.png,train
K,media/emnist_10000/07314.png,test
4,media/emnist_10000/07315.png,train
C,media/emnist_10000/07316.png,train
d,media/emnist_10000/07317.png,test
O,media/emnist_10000/07318.png,test
H,media/emnist_10000/07319.png,train
D,media/emnist_10000/07320.png,test
K,media/emnist_10000/07321.png,train
A,media/emnist_10000/07322.png,train
9,media/emnist_10000/07323.png,train
3,media/emnist_10000/07324.png,test
e,media/emnist_10000/07325.png,train
r,media/emnist_10000/07326.png,train
a,media/emnist_10000/07327.png,train
C,media/emnist_10000/07328.png,train
r,media/emnist_10000/07329.png,test
S,media/emnist_10000/07330.png,train
S,media/emnist_10000/07331.png,train
1,media/emnist_10000/07332.png,train
K,media/emnist_10000/07333.png,train
G,media/emnist_10000/07334.png,test
4,media/emnist_10000/07335.png,test
U,media/emnist_10000/07336.png,train
3,media/emnist_10000/07337.png,train
Y,media/emnist_10000/07338.png,train
K,media/emnist_10000/07339.png,train
L,media/emnist_10000/07340.png,test
M,media/emnist_10000/07341.png,train
6,media/emnist_10000/07342.png,test
I,media/emnist_10000/07343.png,train
a,media/emnist_10000/07344.png,train
d,media/emnist_10000/07345.png,train
9,media/emnist_10000/07346.png,train
A,media/emnist_10000/07347.png,train
5,media/emnist_10000/07348.png,train
r,media/emnist_10000/07349.png,test
9,media/emnist_10000/07350.png,train
I,media/emnist_10000/07351.png,train
t,media/emnist_10000/07352.png,train
1,media/emnist_10000/07353.png,train
P,media/emnist_10000/07354.png,test
1,media/emnist_10000/07355.png,train
t,media/emnist_10000/07356.png,train
B,media/emnist_10000/07357.png,train
n,media/emnist_10000/07358.png,train
Q,media/emnist_10000/07359.png,train
H,media/emnist_10000/07360.png,train
E,media/emnist_10000/07361.png,test
g,media/emnist_10000/07362.png,train
M,media/emnist_10000/07363.png,train
S,media/emnist_10000/07364.png,train
M,media/emnist_10000/07365.png,train
M,media/emnist_10000/07366.png,train
7,media/emnist_10000/07367.png,train
I,media/emnist_10000/07368.png,train
9,media/emnist_10000/07369.png,test
E,media/emnist_10000/07370.png,train
X,media/emnist_10000/07371.png,train
g,media/emnist_10000/07372.png,train
E,media/emnist_10000/07373.png,train
7,media/emnist_10000/07374.png,train
I,media/emnist_10000/07375.png,train
8,media/emnist_10000/07376.png,train
P,media/emnist_10000/07377.png,train
D,media/emnist_10000/07378.png,train
Y,media/emnist_10000/07379.png,train
U,media/emnist_10000/07380.png,test
4,media/emnist_10000/07381.png,test
Q,media/emnist_10000/07382.png,train
0,media/emnist_10000/07383.png,train
V,media/emnist_10000/07384.png,train
d,media/emnist_10000/07385.png,train
B,media/emnist_10000/07386.png,train
L,media/emnist_10000/07387.png,train
7,media/emnist_10000/07388.png,train
R,media/emnist_10000/07389.png,train
L,media/emnist_10000/07390.png,train
t,media/emnist_10000/07391.png,train
S,media/emnist_10000/07392.png,train
J,media/emnist_10000/07393.png,test
d,media/emnist_10000/07394.png,train
3,media/emnist_10000/07395.png,train
1,media/emnist_10000/07396.png,train
W,media/emnist_10000/07397.png,train
Z,media/emnist_10000/07398.png,test
5,media/emnist_10000/07399.png,test
O,media/emnist_10000/07400.png,train
I,media/emnist_10000/07401.png,train
F,media/emnist_10000/07402.png,train
Z,media/emnist_10000/07403.png,train
P,media/emnist_10000/07404.png,train
f,media/emnist_10000/07405.png,train
D,media/emnist_10000/07406.png,train
D,media/emnist_10000/07407.png,train
h,media/emnist_10000/07408.png,train
E,media/emnist_10000/07409.png,test
9,media/emnist_10000/07410.png,train
7,media/emnist_10000/07411.png,train
B,media/emnist_10000/07412.png,test
a,media/emnist_10000/07413.png,train
9,media/emnist_10000/07414.png,train
L,media/emnist_10000/07415.png,train
L,media/emnist_10000/07416.png,train
G,media/emnist_10000/07417.png,test
a,media/emnist_10000/07418.png,train
7,media/emnist_10000/07419.png,train
A,media/emnist_10000/07420.png,train
7,media/emnist_10000/07421.png,train
n,media/emnist_10000/07422.png,train
0,media/emnist_10000/07423.png,test
a,media/emnist_10000/07424.png,test
2,media/emnist_10000/07425.png,train
G,media/emnist_10000/07426.png,train
2,media/emnist_10000/07427.png,train
Q,media/emnist_10000/07428.png,test
R,media/emnist_10000/07429.png,test
B,media/emnist_10000/07430.png,test
h,media/emnist_10000/07431.png,test
0,media/emnist_10000/07432.png,train
K,media/emnist_10000/07433.png,train
2,media/emnist_10000/07434.png,test
4,media/emnist_10000/07435.png,train
P,media/emnist_10000/07436.png,train
t,media/emnist_10000/07437.png,train
S,media/emnist_10000/07438.png,test
0,media/emnist_10000/07439.png,train
J,media/emnist_10000/07440.png,train
2,media/emnist_10000/07441.png,train
5,media/emnist_10000/07442.png,train
E,media/emnist_10000/07443.png,train
t,media/emnist_10000/07444.png,test
Z,media/emnist_10000/07445.png,train
6,media/emnist_10000/07446.png,train
Q,media/emnist_10000/07447.png,test
U,media/emnist_10000/07448.png,train
J,media/emnist_10000/07449.png,train
r,media/emnist_10000/07450.png,test
3,media/emnist_10000/07451.png,train
0,media/emnist_10000/07452.png,train
a,media/emnist_10000/07453.png,test
W,media/emnist_10000/07454.png,test
E,media/emnist_10000/07455.png,train
T,media/emnist_10000/07456.png,train
2,media/emnist_10000/07457.png,train
G,media/emnist_10000/07458.png,train
C,media/emnist_10000/07459.png,test
2,media/emnist_10000/07460.png,test
J,media/emnist_10000/07461.png,train
K,media/emnist_10000/07462.png,train
U,media/emnist_10000/07463.png,train
N,media/emnist_10000/07464.png,train
A,media/emnist_10000/07465.png,train
7,media/emnist_10000/07466.png,train
F,media/emnist_10000/07467.png,train
O,media/emnist_10000/07468.png,train
P,media/emnist_10000/07469.png,train
K,media/emnist_10000/07470.png,train
8,media/emnist_10000/07471.png,test
N,media/emnist_10000/07472.png,train
3,media/emnist_10000/07473.png,test
8,media/emnist_10000/07474.png,train
S,media/emnist_10000/07475.png,test
G,media/emnist_10000/07476.png,train
5,media/emnist_10000/07477.png,test
n,media/emnist_10000/07478.png,train
F,media/emnist_10000/07479.png,train
J,media/emnist_10000/07480.png,train
g,media/emnist_10000/07481.png,train
E,media/emnist_10000/07482.png,train
b,media/emnist_10000/07483.png,train
1,media/emnist_10000/07484.png,test
h,media/emnist_10000/07485.png,train
8,media/emnist_10000/07486.png,test
N,media/emnist_10000/07487.png,train
e,media/emnist_10000/07488.png,train
b,media/emnist_10000/07489.png,train
E,media/emnist_10000/07490.png,train
5,media/emnist_10000/07491.png,train
Z,media/emnist_10000/07492.png,test
E,media/emnist_10000/07493.png,train
C,media/emnist_10000/07494.png,test
I,media/emnist_10000/07495.png,test
Z,media/emnist_10000/07496.png,test
P,media/emnist_10000/07497.png,train
B,media/emnist_10000/07498.png,train
L,media/emnist_10000/07499.png,train
B,media/emnist_10000/07500.png,test
d,media/emnist_10000/07501.png,train
X,media/emnist_10000/07502.png,train
3,media/emnist_10000/07503.png,train
a,media/emnist_10000/07504.png,train
O,media/emnist_10000/07505.png,train
J,media/emnist_10000/07506.png,train
Q,media/emnist_10000/07507.png,test
P,media/emnist_10000/07508.png,test
Y,media/emnist_10000/07509.png,train
U,media/emnist_10000/07510.png,train
g,media/emnist_10000/07511.png,train
S,media/emnist_10000/07512.png,train
F,media/emnist_10000/07513.png,train
q,media/emnist_10000/07514.png,train
J,media/emnist_10000/07515.png,train
e,media/emnist_10000/07516.png,train
7,media/emnist_10000/07517.png,test
M,media/emnist_10000/07518.png,train
t,media/emnist_10000/07519.png,train
Y,media/emnist_10000/07520.png,train
P,media/emnist_10000/07521.png,test
I,media/emnist_10000/07522.png,train
I,media/emnist_10000/07523.png,train
Y,media/emnist_10000/07524.png,train
f,media/emnist_10000/07525.png,train
R,media/emnist_10000/07526.png,test
K,media/emnist_10000/07527.png,train
T,media/emnist_10000/07528.png,test
q,media/emnist_10000/07529.png,train
f,media/emnist_10000/07530.png,train
4,media/emnist_10000/07531.png,test
T,media/emnist_10000/07532.png,train
q,media/emnist_10000/07533.png,train
P,media/emnist_10000/07534.png,train
G,media/emnist_10000/07535.png,test
e,media/emnist_10000/07536.png,train
Q,media/emnist_10000/07537.png,train
6,media/emnist_10000/07538.png,train
t,media/emnist_10000/07539.png,train
d,media/emnist_10000/07540.png,train
h,media/emnist_10000/07541.png,train
1,media/emnist_10000/07542.png,train
7,media/emnist_10000/07543.png,train
q,media/emnist_10000/07544.png,train
U,media/emnist_10000/07545.png,train
5,media/emnist_10000/07546.png,train
h,media/emnist_10000/07547.png,test
S,media/emnist_10000/07548.png,train
H,media/emnist_10000/07549.png,train
q,media/emnist_10000/07550.png,train
R,media/emnist_10000/07551.png,train
q,media/emnist_10000/07552.png,train
R,media/emnist_10000/07553.png,test
Q,media/emnist_10000/07554.png,train
3,media/emnist_10000/07555.png,train
O,media/emnist_10000/07556.png,test
8,media/emnist_10000/07557.png,train
7,media/emnist_10000/07558.png,test
N,media/emnist_10000/07559.png,train
T,media/emnist_10000/07560.png,train
n,media/emnist_10000/07561.png,test
V,media/emnist_10000/07562.png,train
f,media/emnist_10000/07563.png,train
X,media/emnist_10000/07564.png,test
A,media/emnist_10000/07565.png,train
q,media/emnist_10000/07566.png,train
d,media/emnist_10000/07567.png,train
3,media/emnist_10000/07568.png,train
h,media/emnist_10000/07569.png,train
F,media/emnist_10000/07570.png,train
9,media/emnist_10000/07571.png,train
1,media/emnist_10000/07572.png,train
7,media/emnist_10000/07573.png,test
L,media/emnist_10000/07574.png,test
2,media/emnist_10000/07575.png,train
P,media/emnist_10000/07576.png,train
K,media/emnist_10000/07577.png,train
P,media/emnist_10000/07578.png,train
g,media/emnist_10000/07579.png,test
Z,media/emnist_10000/07580.png,train
I,media/emnist_10000/07581.png,test
h,media/emnist_10000/07582.png,train
4,media/emnist_10000/07583.png,train
2,media/emnist_10000/07584.png,train
J,media/emnist_10000/07585.png,train
3,media/emnist_10000/07586.png,train
U,media/emnist_10000/07587.png,train
U,media/emnist_10000/07588.png,test
e,media/emnist_10000/07589.png,train
R,media/emnist_10000/07590.png,test
8,media/emnist_10000/07591.png,train
V,media/emnist_10000/07592.png,train
Q,media/emnist_10000/07593.png,train
6,media/emnist_10000/07594.png,train
b,media/emnist_10000/07595.png,test
O,media/emnist_10000/07596.png,train
q,media/emnist_10000/07597.png,train
C,media/emnist_10000/07598.png,train
7,media/emnist_10000/07599.png,train
F,media/emnist_10000/07600.png,train
L,media/emnist_10000/07601.png,train
4,media/emnist_10000/07602.png,train
h,media/emnist_10000/07603.png,train
0,media/emnist_10000/07604.png,test
0,media/emnist_10000/07605.png,train
q,media/emnist_10000/07606.png,train
C,media/emnist_10000/07607.png,train
h,media/emnist_10000/07608.png,test
K,media/emnist_10000/07609.png,test
L,media/emnist_10000/07610.png,train
e,media/emnist_10000/07611.png,test
V,media/emnist_10000/07612.png,test
J,media/emnist_10000/07613.png,train
q,media/emnist_10000/07614.png,train
K,media/emnist_10000/07615.png,test
9,media/emnist_10000/07616.png,train
e,media/emnist_10000/07617.png,test
9,media/emnist_10000/07618.png,train
M,media/emnist_10000/07619.png,train
6,media/emnist_10000/07620.png,train
O,media/emnist_10000/07621.png,test
1,media/emnist_10000/07622.png,train
g,media/emnist_10000/07623.png,test
T,media/emnist_10000/07624.png,test
O,media/emnist_10000/07625.png,train
a,media/emnist_10000/07626.png,test
n,media/emnist_10000/07627.png,train
A,media/emnist_10000/07628.png,train
3,media/emnist_10000/07629.png,test
W,media/emnist_10000/07630.png,train
D,media/emnist_10000/07631.png,test
W,media/emnist_10000/07632.png,train
0,media/emnist_10000/07633.png,train
C,media/emnist_10000/07634.png,test
K,media/emnist_10000/07635.png,train
h,media/emnist_10000/07636.png,train
a,media/emnist_10000/07637.png,test
1,media/emnist_10000/07638.png,train
Z,media/emnist_10000/07639.png,train
P,media/emnist_10000/07640.png,train
C,media/emnist_10000/07641.png,train
X,media/emnist_10000/07642.png,train
n,media/emnist_10000/07643.png,train
r,media/emnist_10000/07644.png,train
6,media/emnist_10000/07645.png,train
0,media/emnist_10000/07646.png,train
D,media/emnist_10000/07647.png,train
1,media/emnist_10000/07648.png,train
g,media/emnist_10000/07649.png,train
2,media/emnist_10000/07650.png,train
B,media/emnist_10000/07651.png,test
0,media/emnist_10000/07652.png,train
S,media/emnist_10000/07653.png,train
P,media/emnist_10000/07654.png,train
h,media/emnist_10000/07655.png,train
R,media/emnist_10000/07656.png,train
b,media/emnist_10000/07657.png,test
e,media/emnist_10000/07658.png,test
2,media/emnist_10000/07659.png,train
K,media/emnist_10000/07660.png,train
W,media/emnist_10000/07661.png,test
U,media/emnist_10000/07662.png,train
Q,media/emnist_10000/07663.png,train
q,media/emnist_10000/07664.png,train
8,media/emnist_10000/07665.png,train
S,media/emnist_10000/07666.png,train
X,media/emnist_10000/07667.png,train
4,media/emnist_10000/07668.png,train
O,media/emnist_10000/07669.png,train
I,media/emnist_10000/07670.png,train
M,media/emnist_10000/07671.png,train
0,media/emnist_10000/07672.png,train
0,media/emnist_10000/07673.png,train
3,media/emnist_10000/07674.png,train
h,media/emnist_10000/07675.png,train
q,media/emnist_10000/07676.png,test
Y,media/emnist_10000/07677.png,train
e,media/emnist_10000/07678.png,train
b,media/emnist_10000/07679.png,train
r,media/emnist_10000/07680.png,train
M,media/emnist_10000/07681.png,train
4,media/emnist_10000/07682.png,train
0,media/emnist_10000/07683.png,train
h,media/emnist_10000/07684.png,train
g,media/emnist_10000/07685.png,train
a,media/emnist_10000/07686.png,train
6,media/emnist_10000/07687.png,train
Z,media/emnist_10000/07688.png,test
Q,media/emnist_10000/07689.png,train
g,media/emnist_10000/07690.png,train
b,media/emnist_10000/07691.png,test
d,media/emnist_10000/07692.png,train
8,media/emnist_10000/07693.png,train
8,media/emnist_10000/07694.png,test
1,media/emnist_10000/07695.png,train
D,media/emnist_10000/07696.png,train
r,media/emnist_10000/07697.png,train
P,media/emnist_10000/07698.png,train
b,media/emnist_10000/07699.png,train
n,media/emnist_10000/07700.png,test
Z,media/emnist_10000/07701.png,train
Y,media/emnist_10000/07702.png,train
F,media/emnist_10000/07703.png,train
N,media/emnist_10000/07704.png,train
f,media/emnist_10000/07705.png,train
V,media/emnist_10000/07706.png,test
K,media/emnist_10000/07707.png,train
0,media/emnist_10000/07708.png,train
J,media/emnist_10000/07709.png,train
H,media/emnist_10000/07710.png,test
N,media/emnist_10000/07711.png,train
r,media/emnist_10000/07712.png,train
8,media/emnist_10000/07713.png,train
H,media/emnist_10000/07714.png,train
T,media/emnist_10000/07715.png,train
5,media/emnist_10000/07716.png,train
9,media/emnist_10000/07717.png,train
V,media/emnist_10000/07718.png,test
O,media/emnist_10000/07719.png,train
0,media/emnist_10000/07720.png,train
E,media/emnist_10000/07721.png,train
P,media/emnist_10000/07722.png,train
d,media/emnist_10000/07723.png,train
Q,media/emnist_10000/07724.png,train
r,media/emnist_10000/07725.png,train
g,media/emnist_10000/07726.png,train
A,media/emnist_10000/07727.png,test
C,media/emnist_10000/07728.png,train
D,media/emnist_10000/07729.png,train
7,media/emnist_10000/07730.png,train
f,media/emnist_10000/07731.png,train
t,media/emnist_10000/07732.png,train
Z,media/emnist_10000/07733.png,test
5,media/emnist_10000/07734.png,test
6,media/emnist_10000/07735.png,train
0,media/emnist_10000/07736.png,train
Y,media/emnist_10000/07737.png,test
6,media/emnist_10000/07738.png,train
E,media/emnist_10000/07739.png,test
V,media/emnist_10000/07740.png,test
A,media/emnist_10000/07741.png,train
K,media/emnist_10000/07742.png,train
I,media/emnist_10000/07743.png,test
2,media/emnist_10000/07744.png,train
W,media/emnist_10000/07745.png,train
5,media/emnist_10000/07746.png,train
Z,media/emnist_10000/07747.png,train
P,media/emnist_10000/07748.png,train
R,media/emnist_10000/07749.png,train
R,media/emnist_10000/07750.png,test
S,media/emnist_10000/07751.png,test
Q,media/emnist_10000/07752.png,test
e,media/emnist_10000/07753.png,train
L,media/emnist_10000/07754.png,train
h,media/emnist_10000/07755.png,train
F,media/emnist_10000/07756.png,test
X,media/emnist_10000/07757.png,train
4,media/emnist_10000/07758.png,train
0,media/emnist_10000/07759.png,train
Y,media/emnist_10000/07760.png,train
1,media/emnist_10000/07761.png,train
f,media/emnist_10000/07762.png,train
X,media/emnist_10000/07763.png,train
f,media/emnist_10000/07764.png,train
d,media/emnist_10000/07765.png,train
3,media/emnist_10000/07766.png,test
g,media/emnist_10000/07767.png,train
a,media/emnist_10000/07768.png,train
O,media/emnist_10000/07769.png,train
8,media/emnist_10000/07770.png,train
N,media/emnist_10000/07771.png,train
M,media/emnist_10000/07772.png,train
N,media/emnist_10000/07773.png,test
E,media/emnist_10000/07774.png,train
T,media/emnist_10000/07775.png,train
q,media/emnist_10000/07776.png,train
n,media/emnist_10000/07777.png,train
Z,media/emnist_10000/07778.png,train
d,media/emnist_10000/07779.png,train
A,media/emnist_10000/07780.png,train
A,media/emnist_10000/07781.png,test
J,media/emnist_10000/07782.png,train
B,media/emnist_10000/07783.png,train
Q,media/emnist_10000/07784.png,train
g,media/emnist_10000/07785.png,train
5,media/emnist_10000/07786.png,test
B,media/emnist_10000/07787.png,train
g,media/emnist_10000/07788.png,train
V,media/emnist_10000/07789.png,train
F,media/emnist_10000/07790.png,train
n,media/emnist_10000/07791.png,train
E,media/emnist_10000/07792.png,test
R,media/emnist_10000/07793.png,train
b,media/emnist_10000/07794.png,train
N,media/emnist_10000/07795.png,test
7,media/emnist_10000/07796.png,test
b,media/emnist_10000/07797.png,train
t,media/emnist_10000/07798.png,train
q,media/emnist_10000/07799.png,train
r,media/emnist_10000/07800.png,train
A,media/emnist_10000/07801.png,train
n,media/emnist_10000/07802.png,train
q,media/emnist_10000/07803.png,train
B,media/emnist_10000/07804.png,train
1,media/emnist_10000/07805.png,train
L,media/emnist_10000/07806.png,train
P,media/emnist_10000/07807.png,test
g,media/emnist_10000/07808.png,train
2,media/emnist_10000/07809.png,train
J,media/emnist_10000/07810.png,train
b,media/emnist_10000/07811.png,train
f,media/emnist_10000/07812.png,test
e,media/emnist_10000/07813.png,test
6,media/emnist_10000/07814.png,train
1,media/emnist_10000/07815.png,test
h,media/emnist_10000/07816.png,test
7,media/emnist_10000/07817.png,train
N,media/emnist_10000/07818.png,train
I,media/emnist_10000/07819.png,train
F,media/emnist_10000/07820.png,train
D,media/emnist_10000/07821.png,train
Z,media/emnist_10000/07822.png,train
e,media/emnist_10000/07823.png,train
2,media/emnist_10000/07824.png,test
Y,media/emnist_10000/07825.png,train
P,media/emnist_10000/07826.png,test
E,media/emnist_10000/07827.png,train
Y,media/emnist_10000/07828.png,train
V,media/emnist_10000/07829.png,train
E,media/emnist_10000/07830.png,train
A,media/emnist_10000/07831.png,train
N,media/emnist_10000/07832.png,train
B,media/emnist_10000/07833.png,train
Y,media/emnist_10000/07834.png,train
4,media/emnist_10000/07835.png,train
E,media/emnist_10000/07836.png,test
R,media/emnist_10000/07837.png,train
4,media/emnist_10000/07838.png,train
F,media/emnist_10000/07839.png,train
3,media/emnist_10000/07840.png,train
R,media/emnist_10000/07841.png,test
0,media/emnist_10000/07842.png,test
W,media/emnist_10000/07843.png,test
5,media/emnist_10000/07844.png,train
U,media/emnist_10000/07845.png,train
8,media/emnist_10000/07846.png,train
N,media/emnist_10000/07847.png,train
X,media/emnist_10000/07848.png,train
U,media/emnist_10000/07849.png,train
L,media/emnist_10000/07850.png,train
h,media/emnist_10000/07851.png,test
q,media/emnist_10000/07852.png,train
F,media/emnist_10000/07853.png,train
A,media/emnist_10000/07854.png,train
f,media/emnist_10000/07855.png,train
n,media/emnist_10000/07856.png,train
1,media/emnist_10000/07857.png,test
J,media/emnist_10000/07858.png,train
H,media/emnist_10000/07859.png,train
O,media/emnist_10000/07860.png,train
2,media/emnist_10000/07861.png,train
b,media/emnist_10000/07862.png,train
q,media/emnist_10000/07863.png,train
a,media/emnist_10000/07864.png,train
3,media/emnist_10000/07865.png,train
P,media/emnist_10000/07866.png,train
O,media/emnist_10000/07867.png,train
X,media/emnist_10000/07868.png,train
3,media/emnist_10000/07869.png,train
I,media/emnist_10000/07870.png,test
g,media/emnist_10000/07871.png,test
N,media/emnist_10000/07872.png,train
E,media/emnist_10000/07873.png,test
U,media/emnist_10000/07874.png,train
7,media/emnist_10000/07875.png,train
W,media/emnist_10000/07876.png,train
t,media/emnist_10000/07877.png,train
t,media/emnist_10000/07878.png,train
K,media/emnist_10000/07879.png,train
d,media/emnist_10000/07880.png,test
7,media/emnist_10000/07881.png,train
C,media/emnist_10000/07882.png,train
g,media/emnist_10000/07883.png,test
b,media/emnist_10000/07884.png,train
S,media/emnist_10000/07885.png,train
T,media/emnist_10000/07886.png,test
W,media/emnist_10000/07887.png,train
0,media/emnist_10000/07888.png,test
X,media/emnist_10000/07889.png,test
G,media/emnist_10000/07890.png,test
Q,media/emnist_10000/07891.png,train
R,media/emnist_10000/07892.png,train
K,media/emnist_10000/07893.png,train
Y,media/emnist_10000/07894.png,train
E,media/emnist_10000/07895.png,train
5,media/emnist_10000/07896.png,test
b,media/emnist_10000/07897.png,train
Y,media/emnist_10000/07898.png,train
d,media/emnist_10000/07899.png,train
X,media/emnist_10000/07900.png,train
L,media/emnist_10000/07901.png,train
Y,media/emnist_10000/07902.png,train
7,media/emnist_10000/07903.png,train
9,media/emnist_10000/07904.png,train
F,media/emnist_10000/07905.png,train
E,media/emnist_10000/07906.png,train
9,media/emnist_10000/07907.png,test
H,media/emnist_10000/07908.png,test
M,media/emnist_10000/07909.png,train
r,media/emnist_10000/07910.png,train
Z,media/emnist_10000/07911.png,train
f,media/emnist_10000/07912.png,train
C,media/emnist_10000/07913.png,train
5,media/emnist_10000/07914.png,train
5,media/emnist_10000/07915.png,test
M,media/emnist_10000/07916.png,test
M,media/emnist_10000/07917.png,train
6,media/emnist_10000/07918.png,train
I,media/emnist_10000/07919.png,train
H,media/emnist_10000/07920.png,train
H,media/emnist_10000/07921.png,train
J,media/emnist_10000/07922.png,train
D,media/emnist_10000/07923.png,test
t,media/emnist_10000/07924.png,train
3,media/emnist_10000/07925.png,test
M,media/emnist_10000/07926.png,test
A,media/emnist_10000/07927.png,train
q,media/emnist_10000/07928.png,train
G,media/emnist_10000/07929.png,train
8,media/emnist_10000/07930.png,train
h,media/emnist_10000/07931.png,train
L,media/emnist_10000/07932.png,train
Y,media/emnist_10000/07933.png,train
L,media/emnist_10000/07934.png,test
d,media/emnist_10000/07935.png,train
W,media/emnist_10000/07936.png,train
2,media/emnist_10000/07937.png,train
U,media/emnist_10000/07938.png,train
f,media/emnist_10000/07939.png,train
2,media/emnist_10000/07940.png,test
0,media/emnist_10000/07941.png,train
P,media/emnist_10000/07942.png,test
Q,media/emnist_10000/07943.png,train
K,media/emnist_10000/07944.png,train
D,media/emnist_10000/07945.png,test
9,media/emnist_10000/07946.png,train
D,media/emnist_10000/07947.png,train
r,media/emnist_10000/07948.png,train
S,media/emnist_10000/07949.png,train
K,media/emnist_10000/07950.png,test
t,media/emnist_10000/07951.png,train
8,media/emnist_10000/07952.png,train
J,media/emnist_10000/07953.png,train
X,media/emnist_10000/07954.png,train
J,media/emnist_10000/07955.png,test
5,media/emnist_10000/07956.png,test
Y,media/emnist_10000/07957.png,test
T,media/emnist_10000/07958.png,train
H,media/emnist_10000/07959.png,test
A,media/emnist_10000/07960.png,train
a,media/emnist_10000/07961.png,train
t,media/emnist_10000/07962.png,train
Q,media/emnist_10000/07963.png,train
f,media/emnist_10000/07964.png,test
b,media/emnist_10000/07965.png,train
V,media/emnist_10000/07966.png,train
g,media/emnist_10000/07967.png,train
5,media/emnist_10000/07968.png,train
1,media/emnist_10000/07969.png,train
W,media/emnist_10000/07970.png,train
V,media/emnist_10000/07971.png,test
A,media/emnist_10000/07972.png,test
n,media/emnist_10000/07973.png,train
f,media/emnist_10000/07974.png,train
M,media/emnist_10000/07975.png,test
F,media/emnist_10000/07976.png,train
n,media/emnist_10000/07977.png,train
8,media/emnist_10000/07978.png,test
R,media/emnist_10000/07979.png,train
G,media/emnist_10000/07980.png,train
U,media/emnist_10000/07981.png,train
g,media/emnist_10000/07982.png,train
0,media/emnist_10000/07983.png,train
M,media/emnist_10000/07984.png,train
6,media/emnist_10000/07985.png,test
Y,media/emnist_10000/07986.png,train
8,media/emnist_10000/07987.png,train
7,media/emnist_10000/07988.png,train
8,media/emnist_10000/07989.png,train
t,media/emnist_10000/07990.png,test
9,media/emnist_10000/07991.png,train
r,media/emnist_10000/07992.png,train
G,media/emnist_10000/07993.png,train
6,media/emnist_10000/07994.png,train
G,media/emnist_10000/07995.png,train
0,media/emnist_10000/07996.png,test
D,media/emnist_10000/07997.png,train
2,media/emnist_10000/07998.png,train
S,media/emnist_10000/07999.png,train
7,media/emnist_10000/08000.png,train
W,media/emnist_10000/08001.png,test
r,media/emnist_10000/08002.png,train
1,media/emnist_10000/08003.png,train
b,media/emnist_10000/08004.png,train
F,media/emnist_10000/08005.png,train
n,media/emnist_10000/08006.png,train
4,media/emnist_10000/08007.png,test
X,media/emnist_10000/08008.png,train
R,media/emnist_10000/08009.png,test
e,media/emnist_10000/08010.png,test
K,media/emnist_10000/08011.png,train
N,media/emnist_10000/08012.png,train
r,media/emnist_10000/08013.png,test
h,media/emnist_10000/08014.png,train
X,media/emnist_10000/08015.png,test
V,media/emnist_10000/08016.png,train
V,media/emnist_10000/08017.png,train
P,media/emnist_10000/08018.png,train
0,media/emnist_10000/08019.png,train
a,media/emnist_10000/08020.png,train
4,media/emnist_10000/08021.png,test
E,media/emnist_10000/08022.png,train
B,media/emnist_10000/08023.png,train
f,media/emnist_10000/08024.png,train
N,media/emnist_10000/08025.png,train
G,media/emnist_10000/08026.png,train
S,media/emnist_10000/08027.png,train
L,media/emnist_10000/08028.png,test
N,media/emnist_10000/08029.png,train
8,media/emnist_10000/08030.png,train
6,media/emnist_10000/08031.png,train
r,media/emnist_10000/08032.png,train
4,media/emnist_10000/08033.png,train
5,media/emnist_10000/08034.png,test
N,media/emnist_10000/08035.png,train
7,media/emnist_10000/08036.png,train
t,media/emnist_10000/08037.png,train
