filepath,call_number,photographer,caption,year,month,state,city,county,longitude,latitude
media/fsac/1a34392v.jpg,LC-DIG-fsac-1a34392,Marion Post Wolcott,"Mountaineers and farmers trading mules and horses on &quot;Jockey St.,&quot; near the Court House, Campton, Wolfe County, Ky.",1940,9,Kentucky,Campton,Wolfe County,-83.547409,37.7342526
media/fsac/1a35218v.jpg,LC-DIG-fsac-1a35218,Alfred T. Palmer,"M-3 tanks in action, Ft. Knox, Ky.",1942,6,Kentucky,Fort Knox,Hardin County,-85.963629,37.891129
media/fsac/1a34932v.jpg,LC-DIG-fsac-1a34932,Howard R. Hollem,"Drilling a wing bulkhead for a transport plane at the Consolidated Aircraft Corporation plant, Fort Worth, Texas",1942,10,Texas,Fort Worth,Tarrant County,-97.3208496,32.725409
media/fsac/1a35222v.jpg,LC-DIG-fsac-1a35222,Alfred T. Palmer,"A good job in the air cleaner of an army truck, Fort Knox, Ky. This Negro soldier, who serves as truckdriver and mechanic, plays an important part in keeping army transport fleets in operation",1942,6,Kentucky,Fort Knox,Hardin County,-85.963629,37.891129
media/fsac/1a35255v.jpg,LC-DIG-fsac-1a35255,Alfred T. Palmer,"Generator works at the winding of a generator stator in a new addition to TVA&#39;s hydroelectric plant at Wilson Dam, Sheffield vicinity, Ala. Located 260 miles above the mouth of the Tennessee River, the dam has an authorized power installation of 288,000 kw., which can be increased to a possible ultimate of 444,000 kw. The reservoir at the dam adds 377,000 acre-feet of water to controlled storage on the Tennessee River system",1942,6,Alabama,Sheffield,Colbert County,-87.6986407,34.7650887
media/fsac/1a34894v.jpg,LC-DIG-fsac-1a34894,Howard R. Hollem,"It&#39;s an intricate operation - installing a 30-calibre machine gun in a Navy PBY plane, but not too tricky for Jesse Rhodes Waller, Corpus Christi, Texas. He&#39;s a Georgia man who&#39;s been in the Navy 5-1/2 years. At the Naval Air Base he sees that the flying ships are kept in tip-top shape. Waller is an aviation ordnance mate",1942,8,Texas,Corpus Christi,Nueces County,-97.396381,27.8005828
media/fsac/1a33888v.jpg,LC-DIG-fsac-1a33888,Jack Delano,"Sawmill at the Greensboro Lumber Co., Greensboro, Ga.",1941,6,Georgia,Greensboro,Greene County,-83.1823789,33.5756831
media/fsac/1a33846v.jpg,LC-DIG-fsac-1a33846,Jack Delano,"Farms in the vicinity of Caribou, Aroostook County, Me.",1940,10,Maine,Caribou,Aroostook County,-68.0119714,46.8605982
media/fsac/1a33923v.jpg,LC-DIG-fsac-1a33923,Jack Delano,"Side shows at the Vermont state fair, Rutland",1941,9,Vermont,Rutland,Rutland County,-72.9726065,43.6106237
media/fsac/1a34719v.jpg,LC-DIG-fsac-1a34719,Jack Delano,"Grain elevators near Amarillo, Texas; Santa Fe trip",1943,3,Texas,Amarillo,Potter County,-101.8312969,35.2219971
media/fsac/1a35312v.jpg,LC-DIG-fsac-1a35312,Alfred T. Palmer,"Operating a hand drill at the North American Aviation, Inc., [a] woman is in the control surface department assembling a section of the leading edge for the horizontal stabilizer of a plane",1942,10,California,Inglewood,Los County,-118.3531311,33.9616801
media/fsac/1a35432v.jpg,LC-DIG-fsac-1a35432,John Vachon,"60 foot high sulphur vat, Freeport Sulphur Co., Hoskins Mound, Texas",1943,5,Texas,Freeport,Brazoria County,-95.3596617,28.9541368
media/fsac/1a34888v.jpg,LC-DIG-fsac-1a34888,Howard R. Hollem,"Pearl Harbor widows have gone into war work to carry on the fight with a personal vengeance, Corpus Christi, Texas. Mrs. Virginia Young (right) whose husband was one of the first casualties of World War II, is a supervisor in the Assembly and Repairs Department of the Naval Air Base. Her job is to find convenient and comfortable living quarters for women workers from out of the state, like Ethel Mann, who operates an electric drill",1942,8,Texas,Corpus Christi,Nueces County,-97.396381,27.8005828
media/fsac/1a34727v.jpg,LC-DIG-fsac-1a34727,Jack Delano,"In the Santa Fe R.R. yards, Belen, N[ew] Mex[ico]",1943,3,New Mexico,Belen,Valencia County,-106.776416,34.6628367
media/fsac/1a35345v.jpg,LC-DIG-fsac-1a35345,Alfred T. Palmer,"Flexible performance of C-47 transport planes is due in part to their two 1,200 horsepower radial engines and to their three-blade variable-pitch propellers, Long Beach, Calif. Picture taken at the Douglas Aircraft Company. The versatile C-47 performs many important tasks for the army. It ferries men and cargo across oceans and mountains, tows gliders and brings paratroopers and their equipment to scenes of action",1942,10,California,Long Beach,Los County,-118.1892348,33.7669623
media/fsac/1a33784v.jpg,LC-DIG-fsac-1a33784,John Collier,"Harrowing a field with a diesel tractor, Seabrook Farm, Bridgeton, N.J.",1942,6,New Jersey,Bridgeton,Cumberland County,-75.2340768,39.427337
media/fsac/1a34219v.jpg,LC-DIG-fsac-1a34219,Russell Lee,"Cherry orchards, farm lands and irrigation ditch at Emmett, Idaho",1941,7,Idaho,Emmett,Gem County,-116.4993012,43.8734979
media/fsac/1a34186v.jpg,LC-DIG-fsac-1a34186,Russell Lee,"Distributing surplus commodities, St. Johns, Ariz.",1940,10,Arizona,Saint Johns,Apache County,-109.3609327,34.5058698
media/fsac/1a34627v.jpg,LC-DIG-fsac-1a34627,Jack Delano,"General view of the hump yard at Proviso yard, C &amp; NW RR., Chicago, Ill.",1942,12,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a34680v.jpg,LC-DIG-fsac-1a34680,Jack Delano,"General view of one of the classification yards of the Chicago and Northwestern Railroad, Chicago, Ill.",1942,12,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a34960v.jpg,LC-DIG-fsac-1a34960,Howard R. Hollem,"Lowering an engine in place in assembling a C-87 transport plane at the Consolidated Aircraft Corporation plant, Fort Worth, Texas",1942,10,Texas,Fort Worth,Tarrant County,-97.3208496,32.725409
media/fsac/1a34360v.jpg,LC-DIG-fsac-1a34360,Marion Post Wolcott,"Boys fishing in a bayou, Schriever, La.",1940,6,Louisiana,Schriever,Terrebonne Parish,-90.8103705,29.7421537
media/fsac/1a33901v.jpg,LC-DIG-fsac-1a33901,Jack Delano,"Landscape on the Jackson farm, vicinity of White Plains, Ga.",1941,6,Georgia,White Plains,Greene County,-83.035429,33.4720779
media/fsac/1a34692v.jpg,LC-DIG-fsac-1a34692,Jack Delano,"Belt Railway, looking toward the west yard of clearing yard, taken from bridge of the hump, Chicago, Ill.",1943,1,Illinois,Chicago,Cook County,-87.6500523,41.850033
media/fsac/1a34735v.jpg,LC-DIG-fsac-1a34735,Jack Delano,"A completely overhauled engine on the transfer table at the Atchison, Topeka, and Santa Fe Railroad locomotive shops, Albuquerque, New Mexico. It is now ready to go into service",1943,3,New Mexico,Albuquerque,Bernalillo County,-106.6511367,35.0844909
media/fsac/1a34221v.jpg,LC-DIG-fsac-1a34221,Russell Lee,"Wheat farm, Walla Walla, Washington",1941,7,Washington,Walla Walla,Walla County,-118.3430209,46.0645809
media/fsac/1a34759v.jpg,LC-DIG-fsac-1a34759,Jack Delano,"One of the cuts through the mountains, near Cajon, Calif., Cajon Pass, Calif.",1943,3,California,Cajon,San County,-116.9625269,32.7947731
media/fsac/1a34147v.jpg,LC-DIG-fsac-1a34147,Russell Lee,"Serving up the barbeque at the Pie Town, New Mexico, Fair",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34672v.jpg,LC-DIG-fsac-1a34672,Jack Delano,"Melrose Park (near Chicago), Ill, C&amp;NWRR. William London has been a railroad worker 25 years - now working at the roundhouse at the Proviso yards",1942,12,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a34796v.jpg,LC-DIG-fsac-1a34796,Jack Delano,"Chicago and North Western R.R., Mrs. Thelma Cuvage, working in the sand house at the roundhouse, Clinton, Iowa. Her job is to see that sand is sifted and cleaned for use in the locomotives. Mrs. Cuvage&#39;s husband works as a guard at the Savannah (Ill.) Ordnance plant",1943,4,Iowa,Clinton,Clinton County,-90.1887379,41.8444735
media/fsac/1a35212v.jpg,LC-DIG-fsac-1a35212,Alfred T. Palmer,"Infantryman with halftrack, a young soldier of the armed forces, holds and sights his Garand rifle like an old timer, Fort Knox, Ky. He likes the piece for its fine firing qualities and its rugged, dependable mechanism.",1942,6,Kentucky,Fort Knox,Hardin County,-85.963629,37.891129
media/fsac/1a34380v.jpg,LC-DIG-fsac-1a34380,Marion Post Wolcott,"Farmers and townspeople in center of town on Court day, Campton, Ky.",1940,9,Kentucky,Campton,Wolfe County,-83.547409,37.7342526
media/fsac/1a34898v.jpg,LC-DIG-fsac-1a34898,Howard R. Hollem,"As an NYA trainee working inside the nose of a PBY, Elmer J. Pace is learning the construction of Navy planes, Corpus Christi, Naval Air Base, Texas",1942,8,Texas,Corpus Christi,Nueces County,-97.396381,27.8005828
media/fsac/1a35365v.jpg,LC-DIG-fsac-1a35365,Alfred T. Palmer,"Boys trained in the fundamentals of navigation may become technicians in the armed service, Los Angeles, Calif. Thomas Graham, a member of the Victory Corps at Polytechnic High School, is learning to use a sextant to determine longitude and latitude",1942,9,California,Los Angeles,Los County,-118.2436849,34.0522342
media/fsac/1a34961v.jpg,LC-DIG-fsac-1a34961,Howard R. Hollem,"Installing oxygen flask racks above the flight deck of a C-87 transport at the Consolidated Aircraft Corporation plant, Fort Worth, Texas",1942,10,Texas,Fort Worth,Tarrant County,-97.3208496,32.725409
media/fsac/1a34164v.jpg,LC-DIG-fsac-1a34164,Russell Lee,"Exhibit of crops and vegetables at the Pie Town, New Mexico Fair.",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34982v.jpg,LC-DIG-fsac-1a34982,Howard R. Hollem,"Gist inspector, Mrs. Mary Betchner inspecting one of the 25 cutters for burrs before inserting it in the inside of a 105mm. howitzer at the Milwaukee, Wis. plant of the Chain Belt Co. Her son is in the army; her husband is in war work",1943,2,Wisconsin,Milwaukee,Milwaukee County,-87.9064736,43.0389025
media/fsac/1a34209v.jpg,LC-DIG-fsac-1a34209,Russell Lee,"On main street of Cascade, Idaho ...",1941,7,Idaho,Cascade,Valley County,-116.0417983,44.5162821
media/fsac/1a34854v.jpg,LC-DIG-fsac-1a34854,Andreas Feininger,"American Smelting and Refining, Garfield, Utah",1942,11,Utah,Garfield,Garfield County,-111.99964,38.1169284
media/fsac/1a35208v.jpg,LC-DIG-fsac-1a35208,Alfred T. Palmer,"Light tanks, Fort Knox, Ky.",1942,6,Kentucky,Fort Knox,Hardin County,-85.963629,37.891129
media/fsac/1a34941v.jpg,LC-DIG-fsac-1a34941,Howard R. Hollem,"Helen Bray, who left school to become a mechanic at a western aircraft plant, is making an emplanage section on a new Consolidated transport, Consolidated Aircraft Corp., Fort Worth, Texas. This new ship, adapted from the B-24 bomber, is known as the C-87, carries one of the greatest human and cargo loads of any plane now in mass production",1942,10,Texas,Fort Worth,Tarrant County,-97.3208496,32.725409
media/fsac/1a34779v.jpg,LC-DIG-fsac-1a34779,Jack Delano,"General view of part of the South Water street freight depot of the Illinois Central Railroad, Chicago, Ill. A C and O R.R. caboose. the C and O is one of the railroads that lease terminal facilities from the I.C.R.R",1943,4,Illinois,Chicago,Cook County,-87.6500523,41.850033
media/fsac/1a35373v.jpg,LC-DIG-fsac-1a35373,Alfred T. Palmer,"Operating a hand drill at Vultee-Nashville, woman is working on a &quot;Vengeance&quot; dive bomber, Tennessee",1943,2,Tennessee,Nashville,Davidson County,-86.7844432,36.1658899
media/fsac/1a35343v.jpg,LC-DIG-fsac-1a35343,Alfred T. Palmer,"Girl worker at lunch also absorbing California sunshine, Douglas Aircraft Company, Long Beach, Calif.",1942,10,California,Long Beach,Los County,-118.1892348,33.7669623
media/fsac/1a34104v.jpg,LC-DIG-fsac-1a34104,Russell Lee,"School at Pie Town, New Mexico is held at the Farm Bureau Building",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34189v.jpg,LC-DIG-fsac-1a34189,Russell Lee,"Distributing surplus commodities, St. Johns, Ariz.",1940,10,Arizona,Saint Johns,Apache County,-109.3609327,34.5058698
media/fsac/1a34793v.jpg,LC-DIG-fsac-1a34793,Jack Delano,"Thomas Madrigal greasing a locomotive in the roundhouse, Rock Island R.R., Blue Island, Ill.",1943,4,Illinois,Blue Island,Cook County,-87.6800486,41.6572562
media/fsac/1a34726v.jpg,LC-DIG-fsac-1a34726,Jack Delano,"Santa Fe R.R. streamliner, the &quot;super Chief,&quot; being serviced at the depot, Albuquerque, N.M. Servicing of these diesel streamliners takes five minutes. Santa Fe R.R. trip",1943,3,New Mexico,Albuquerque,Bernalillo County,-106.6511367,35.0844909
media/fsac/1a35406v.jpg,LC-DIG-fsac-1a35406,Arthur Siegel,"Looking south from the Maccabees Building with the Detroit skyline in the distance, Detroit, Mich.",1942,7,Michigan,Detroit,Wayne County,-83.0457538,42.331427
media/fsac/1a34132v.jpg,LC-DIG-fsac-1a34132,Russell Lee,"Jack Whinery and Jim Norris, homesteaders, looking at roots of stalk of corn, Pie Town, New Mexico",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a35337v.jpg,LC-DIG-fsac-1a35337,Alfred T. Palmer,"Women workers install fixtures and assemblies to a tail fuselage section of a B-17 bomber at the Douglas Aircraft Company plant, Long Beach, Calif. Better known as the &quot;Flying Fortress,&quot; the B-17F is a later model of the B-17, which distinguished itself in action in the south Pacific, Germany and elsewhere. It is a long range, high altitude, heavy bomber, with a crew of seven to nine men, and with armament sufficient to defend itself on daylight missions",1942,10,California,Long Beach,Los County,-118.1892348,33.7669623
media/fsac/1a35088v.jpg,LC-DIG-fsac-1a35088,Alfred T. Palmer,"Men of Fort Story operate an azimuth instrument, to measure the angle of splash in sea-target practice, Fort Story, Va.",1942,3,Virginia,Fort Story,City News,-76.5840675,37.1587672
media/fsac/1a34838v.jpg,LC-DIG-fsac-1a34838,Jack Delano,"Pennsylvania R.R. iron ore docks, unloading ore from a lake freighter by means of &quot;Hulett&quot; ore unloaders",1943,5,Ohio,Cleveland,Cuyahoga County,-81.6954088,41.4994954
media/fsac/1a34971v.jpg,LC-DIG-fsac-1a34971,Howard R. Hollem,"Transfusion donor bottles, Baxter Lab., Glenview, Ill.",1942,10,Illinois,Glenview,Cook County,-87.7878408,42.0697509
media/fsac/1a34879v.jpg,LC-DIG-fsac-1a34879,Howard R. Hollem,"Assembly and Repairs Dept. mechanic Mary Josephine Farley works on a Wright Whirlwind motor, Naval Air Base, Corpus Christi, Texas",1942,8,Texas,Corpus Christi,Nueces County,-97.396381,27.8005828
media/fsac/1a34102v.jpg,LC-DIG-fsac-1a34102,Russell Lee,"Harvesting corn, Pie Town, New Mexico",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34782v.jpg,LC-DIG-fsac-1a34782,Jack Delano,"General view of part of the South Water street Illinois Central Railroad freight terminal, Chicago, Ill.",1943,4,Illinois,Chicago,Cook County,-87.6500523,41.850033
media/fsac/1a34929v.jpg,LC-DIG-fsac-1a34929,Howard R. Hollem,"Assembling Liberator Bomber, Consolidated Aircraft Corp., Fort Worth, Texas",1942,10,Texas,Fort Worth,Tarrant County,-97.3208496,32.725409
media/fsac/1a35417v.jpg,LC-DIG-fsac-1a35417,Arthur Siegel,"Hanna furnaces of the Great Lakes Steel Corporation, Detroit, Mich. General view showing tank which stores gas from the coke oven. Square building and extension in middle ground is where coal is fed to a feeder belt and then transferred to a storage place on top of the coke oven. The coal is then dropped into three inverted bottle-like containers and from there fed directly into the coke ovens",1942,11,Michigan,Detroit,Wayne County,-83.0457538,42.331427
media/fsac/1a33913v.jpg,LC-DIG-fsac-1a33913,Jack Delano,"&quot;Backstage&quot; at the &quot;girlie&quot; show at the Vermont state fair, Rutland",1941,9,Vermont,Rutland,Rutland County,-72.9726065,43.6106237
media/fsac/1a35303v.jpg,LC-DIG-fsac-1a35303,Alfred T. Palmer,"On North American&#39;s outdoor assembly line, a painter cleans the tail section of a P-51 fighter prior to spraying the olive-drab camouflage of the U.S. Army, N[orth] A[merican] Aviation, Inc., Inglewood, Calif.",1942,10,California,Inglewood,Los County,-118.3531311,33.9616801
media/fsac/1a34534v.jpg,LC-DIG-fsac-1a34534,John Collier,"Garden of the Pan American Building, Washington, D.C.",1943,5,District of Columbia,Washington (DC),US.DC.001,-77.0002539,38.9170559
media/fsac/1a35216v.jpg,LC-DIG-fsac-1a35216,Alfred T. Palmer,"Tank driver, Ft. Knox, Ky.",1942,6,Kentucky,Fort Knox,Hardin County,-85.963629,37.891129
media/fsac/1a34658v.jpg,LC-DIG-fsac-1a34658,Jack Delano,"General view of part of the rip tracks at C &amp; NW RR&#39;s Proviso yard, Chicago, Ill.",1943,4,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a35354v.jpg,LC-DIG-fsac-1a35354,Alfred T. Palmer,"A fast, hard-hitting new A-20 [i.e., B-25] attack bomber is brought for a test hop to the flight line at the Long Beach, Calif., plant of Douglas Aircraft Company",1942,10,California,Long Beach,Los County,-118.1892348,33.7669623
media/fsac/1a34819v.jpg,LC-DIG-fsac-1a34819,Jack Delano,"Loading a freighter with coal at one of the three coal docks owned by the Pennsylvania Railroad, Sandusky, Ohio",1943,5,Ohio,Sandusky,Erie County,-82.7079605,41.4489397
media/fsac/1a34921v.jpg,LC-DIG-fsac-1a34921,Howard R. Hollem,"At the Naval Air Base, Corpus Christi, Texas",1942,8,Texas,Corpus Christi,Nueces County,-97.396381,27.8005828
media/fsac/1a34795v.jpg,LC-DIG-fsac-1a34795,Jack Delano,"Daniel Anastazia, blacksmith&#39;s helper, Rock Island R.R., Blue Island, Ill.",1943,4,Illinois,Blue Island,Cook County,-87.6800486,41.6572562
media/fsac/1a34914v.jpg,LC-DIG-fsac-1a34914,Howard R. Hollem,"Working with a sea-plane at the Naval Air Base, Corpus Christi, Texas",1942,8,Texas,Corpus Christi,Nueces County,-97.396381,27.8005828
media/fsac/1a34944v.jpg,LC-DIG-fsac-1a34944,Howard R. Hollem,"A lathe operator machining parts for transport planes at the Consolidated Aircraft Corporation plant, Fort Worth, Texas",1942,10,Texas,Fort Worth,Tarrant County,-97.3208496,32.725409
media/fsac/1a34910v.jpg,LC-DIG-fsac-1a34910,Howard R. Hollem,"Ensign Noressey and Cadet Thenics at the Naval Air base, Corpus Christi, Texas",1942,8,Texas,Corpus Christi,Nueces County,-97.396381,27.8005828
media/fsac/1a35372v.jpg,LC-DIG-fsac-1a35372,Alfred T. Palmer,"Capping and inspecting tubing: two women are shown capping and inspecting tubing which goes into the manufacture of the &quot;Vengeance&quot; dive bomber made at Vultee&#39;s Nashville division, Tennessee. The &quot;Vengeance&quot; (A-31) was originally designed for the French. It was later adopted by the R.A.F. and still later by the U.S. Army Air Forces. It is a single-engine, low-wing plane, carrying a crew of two men and having six machine guns of varying calibers",1943,2,Tennessee,Nashville,Davidson County,-86.7844432,36.1658899
media/fsac/1a35051v.jpg,LC-DIG-fsac-1a35051,Alfred T. Palmer,"A scene in a steel mill, Republic Steel Mill, Youngstown, Ohio. Molten iron is blown in an Eastern Bessemer converter to change it to steel for war essentials",1941,11,Ohio,Youngstown,Mahoning County,-80.6495194,41.0997803
media/fsac/1a34635v.jpg,LC-DIG-fsac-1a34635,Jack Delano,"Work goes on 24 hours a day at C &amp; NW RR&#39;s Proviso yard, Chicago, Ill.",1942,12,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a34382v.jpg,LC-DIG-fsac-1a34382,Marion Post Wolcott,"Mountaineers and farmers trading mules and horses on &quot;Jockey St.,&quot; near the Court House, Campton, Wolfe County, Ky.",1940,9,Kentucky,Campton,Wolfe County,-83.547409,37.7342526
media/fsac/1a33786v.jpg,LC-DIG-fsac-1a33786,John Collier,"Bean fields, Seabrook Farm, Bridgeton, N.J.",1942,6,New Jersey,Bridgeton,Cumberland County,-75.2340768,39.427337
media/fsac/1a35397v.jpg,LC-DIG-fsac-1a35397,Mark Sherwood,"North American Aviation&#39;s B-25 medium bomber, Inglewood, Calif.",1942,10,California,Inglewood,Los County,-118.3531311,33.9616801
media/fsac/1a35342v.jpg,LC-DIG-fsac-1a35342,Alfred T. Palmer,"Two assembly line workers at the Long Beach, Calif., plant of Douglas Aircraft Company enjoy a well-earned lunch period, Long Beach, Calif. Nacelle parts of a heavy bomber form the background",1942,10,California,Long Beach,Los County,-118.1892348,33.7669623
media/fsac/1a33836v.jpg,LC-DIG-fsac-1a33836,Jack Delano,"A horse-drawn digger in operation on a (potato) farm run by a French-Canadian, Caribou, Aroostook county, Me.",1940,10,Maine,Caribou,Aroostook County,-68.0119714,46.8605982
media/fsac/1a34223v.jpg,LC-DIG-fsac-1a34223,Russell Lee,"Wheat farm, Walla Walla, Washington",1941,7,Washington,Walla Walla,Walla County,-118.3430209,46.0645809
media/fsac/1a33921v.jpg,LC-DIG-fsac-1a33921,Jack Delano,"At the Vermont state fair, Rutland",1941,9,Vermont,Rutland,Rutland County,-72.9726065,43.6106237
media/fsac/1a34966v.jpg,LC-DIG-fsac-1a34966,Howard R. Hollem,"Two Navy wives, Eva Herzberg and Elve Burnham, entered war work after their husbands joined the service, Glenview, Ill. They assemble bands for blood transfusion bottles at Baxter Laboratories. Mrs. Burnham is the mother of two children",1942,10,Illinois,Glenview,Cook County,-87.7878408,42.0697509
media/fsac/1a33911v.jpg,LC-DIG-fsac-1a33911,Jack Delano,"Side show at the Vermont state fair, Rutland",1941,9,Vermont,Rutland,Rutland County,-72.9726065,43.6106237
media/fsac/1a34720v.jpg,LC-DIG-fsac-1a34720,Jack Delano,"Grain elevators along the route of the Atchison, Topeka, and Santa Fe Railroad, Amarillo, Texas. Santa Fe trip",1943,3,Texas,Amarillo,Potter County,-101.8312969,35.2219971
media/fsac/1a34835v.jpg,LC-DIG-fsac-1a34835,Jack Delano,"Pennsylvania R.R. [Railroad] ore docks, unloading iron ore from a lake freighter by means of &quot;Hulett&quot; unloaders, Cleveland, Ohio",1943,5,Ohio,Cleveland,Cuyahoga County,-81.6954088,41.4994954
media/fsac/1a34397v.jpg,LC-DIG-fsac-1a34397,Marion Post Wolcott,"Migratory laborers outside of a &quot;juke joint&quot; during a slack season, Belle Glade, Fla.",1941,2,Florida,Belle Glade,Palm Beach,-80.6675577,26.6845104
media/fsac/1a35324v.jpg,LC-DIG-fsac-1a35324,Alfred T. Palmer,"P-51 &quot;Mustang&quot; fighter in flight, Inglewood, Calif. The &quot;Mustang&quot;, built by North American Aviation, Incorporated, is the only American-built fighter used by the Royal Air Force of Great Britain",1942,10,California,Inglewood,Los County,-118.3531311,33.9616801
media/fsac/1a34146v.jpg,LC-DIG-fsac-1a34146,Russell Lee,"Men of the community of Pie Town, New Mexico eating at the barbeque",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a33868v.jpg,LC-DIG-fsac-1a33868,Jack Delano,"Industrial area in Massachusetts, possibly around New Bedford",1941,1,Massachusetts,New Bedford,Bristol County,-70.934205,41.6362152
media/fsac/1a34951v.jpg,LC-DIG-fsac-1a34951,Howard R. Hollem,"Lathe operator machining parts for transport planes at the Consolidated Aircraft Corporation plant, Fort Worth, Texas",1942,10,Texas,Fort Worth,Tarrant County,-97.3208496,32.725409
media/fsac/1a35348v.jpg,LC-DIG-fsac-1a35348,Alfred T. Palmer,"Annette del Sur public[iz]ing salvage campaign in yard of Douglas Aircraft Company, Long Beach, Calif.",1942,10,California,Long Beach,Los County,-118.1892348,33.7669623
media/fsac/1a34976v.jpg,LC-DIG-fsac-1a34976,Howard R. Hollem,"Agnes Cliemka, age 23, married and husband may be going into the service any day, Heil and Co., Milwaukee, Wisconsin. Agnes used to work in a dep[artmen]t store. Checking of gasoline hose of gasoline trailers before being turned over the Air Force",1943,2,Wisconsin,Milwaukee,Milwaukee County,-87.9064736,43.0389025
media/fsac/1a34640v.jpg,LC-DIG-fsac-1a34640,Jack Delano,"Car jacked up for repairs on the repair tracks, North Proviso, C &amp; NW RR., Chicago, Ill.",1942,12,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a34365v.jpg,LC-DIG-fsac-1a34365,Marion Post Wolcott,"Bayou Bourbeau plantation operated by Bayou Bourbeau Farmstead Association, a cooperative established through the cooperation of FSA, Natchitoches, La.",1940,8,Louisiana,Natchitoches,Natchitoches Parish,-93.0862749,31.7607195
media/fsac/1a34217v.jpg,LC-DIG-fsac-1a34217,Russell Lee,"Cherry orchards and farming land, Emmett, Idaho",1941,7,Idaho,Emmett,Gem County,-116.4993012,43.8734979
media/fsac/1a34611v.jpg,LC-DIG-fsac-1a34611,Jack Delano,"Apparatus used at the laboratory at the C &amp; NW RR&#39;s 40th Street yards for analysing solutions of metals used in locomotives and the railroad plant, in general, Chicago, Ill.",1942,12,Illinois,Chicago,Cook County,-87.6500523,41.850033
media/fsac/1a34677v.jpg,LC-DIG-fsac-1a34677,Jack Delano,"C &amp; NW RR; locomotives in the roundhouse at Proviso yard, Chicago, Ill.",1942,12,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a34153v.jpg,LC-DIG-fsac-1a34153,Russell Lee,"Friends meeting at the Pie Town, New Mexico Fair",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34769v.jpg,LC-DIG-fsac-1a34769,Jack Delano,"Drying oranges at a co-op orange packing plant, Redlands, Calif. Santa Fe R.R. trip",1943,3,California,Redlands,San County,-117.1825381,34.0555693
media/fsac/1a34539v.jpg,LC-DIG-fsac-1a34539,John Collier,"Civil Air Patrol Base, Bar Harbor, Maine. Ground crew making overhaul of a patrol plane. Coastal Patrol #20",1943,6,Maine,Bar Harbor (Town),Hancock County,-68.2594596,44.3748015
media/fsac/1a34128v.jpg,LC-DIG-fsac-1a34128,Russell Lee,"Many automobiles were parked in the grove at the Pie Town, New Mexico Fair",1940,10,New Mexico,Pie Town,Catron County,-108.1347836,34.2983884
media/fsac/1a34698v.jpg,LC-DIG-fsac-1a34698,Jack Delano,"Indiana Harbor Belt RR, switch engine in yard near Calumet park stockyards, Calumet City (near Chicago), Ill.",1943,1,Illinois,Calumet City,Cook County,-87.5294871,41.6155909
media/fsac/1a34694v.jpg,LC-DIG-fsac-1a34694,Jack Delano,"Indiana Harbor Belt RR, switchman demonstrating signal with a &quot;fusee&quot; - used at twilight and dawn - when visibility is poor. This signal means &quot;back up.&quot; Calumet City, Ill.",1943,1,Illinois,Calumet City,Cook County,-87.5294871,41.6155909
media/fsac/1a35277v.jpg,LC-DIG-fsac-1a35277,Alfred T. Palmer,"Smoke stack of TVA chemical plant where elemental phosphorus is made, vicinity of Muscle Shoals, Alabama",1942,6,Alabama,Muscle Shoals,Colbert County,-87.6675292,34.7448112
media/fsac/1a34639v.jpg,LC-DIG-fsac-1a34639,Jack Delano,"A train pulling out of the freight house at C &amp; NW RR&#39;s Proviso(?) yard, Chicago, Ill.",1942,12,Illinois,Melrose Park,Cook County,-87.8567277,41.9005865
media/fsac/1a35064v.jpg,LC-DIG-fsac-1a35064,Alfred T. Palmer,"Manufacture of self-sealing gas tanks, Goodyear Tire and Rubber Co., Akron, Ohio",1941,12,Ohio,Akron,Summit County,-81.5190053,41.0814447
media/fsac/1a35329v.jpg,LC-DIG-fsac-1a35329,Alfred T. Palmer,"Women are trained as engine mechanics in thorough Douglas training methods, Douglas Aircraft Company, Long Beach, Calif.",1942,10,California,Long Beach,Los County,-118.1892348,33.7669623
media/fsac/1a34183v.jpg,LC-DIG-fsac-1a34183,Russell Lee,"Improvised protection for a stream bank, Ridgway, Colorado",1940,10,Colorado,Ridgway,Ouray County,-107.7617263,38.1527685
